<<<<<<< HEAD
,toolx,tooly,toolz,tool_qx,tool_qy,tool_qz,tool_qw,refx,refy,refz,ref_qx,ref_qy,ref_qz,ref_qw,fid1x,fid1y,fid1z,fid2x,fid2y,fid2z,fid3x,fid3y,fid3z,fid4x,fid4y,fid4z
20,-73.93722534179688,126.10450744628906,1235.5067138671875,0.02288707403838941,-0.1794916827020664,0.6874892574082965,-0.7032904368971122,-13.248409271240234,126.25572967529297,1116.7587890625,-0.44043184090905707,0.8812990842879135,0.06792803316417752,-0.15721800105964542,-27.732725143432617,-146.36801147460938,1139.13427734375,-66.8770751953125,-111.58732604980469,1140.469482421875,-106.1801986694336,-69.13832092285156,1144.0728759765625,-67.6837387084961,-0.5794723033905029,1173.28564453125
21,-73.92398071289062,126.11762237548828,1235.4781494140625,0.022949839291616713,-0.1793440732071567,0.6875199237601596,-0.7032960704531053,-13.247234344482422,126.2580337524414,1116.7567138671875,-0.4404090252783211,0.8813580447044965,0.06789425247961801,-0.1569657859799382,-27.730072021484375,-146.3673553466797,1139.139892578125,-66.87493133544922,-111.5811767578125,1140.4429931640625,-106.1805648803711,-69.13585662841797,1144.0936279296875,-67.68299865722656,-0.5779494047164917,1173.2684326171875
22,-73.90229797363281,126.1206283569336,1235.4739990234375,0.023095818023477675,-0.17914824581804592,0.6875540715678075,-0.7033078187256799,-13.250971794128418,126.25775909423828,1116.77294921875,-0.44041463900228517,0.8813226623314814,0.0677230708553267,-0.1572224420601615,-27.72856330871582,-146.3667449951172,1139.122314453125,-66.87796020507812,-111.5857925415039,1140.476806640625,-106.1814956665039,-69.13887786865234,1144.109375,-67.6813735961914,-0.5828555226325989,1173.270263671875
23,-73.91265106201172,126.1170654296875,1235.4892578125,0.0230321163917793,-0.1792297924756229,0.6875405266642401,-0.7033023725951165,-13.247434616088867,126.2568130493164,1116.768310546875,-0.44043213266680825,0.881318037241065,0.06790395297724724,-0.15712131274333108,-27.731571197509766,-146.36888122558594,1139.1343994140625,-66.87889099121094,-111.5889663696289,1140.495361328125,-106.17855072021484,-69.14397430419922,1144.10693359375,-67.68331146240234,-0.5781938433647156,1173.2857666015625
24,-73.90579986572266,126.10684967041016,1235.520263671875,0.0231206264653701,-0.1792142339951587,0.6875387915299327,-0.7033051294473383,-13.246321678161621,126.25724792480469,1116.770263671875,-0.4403960874207384,0.8813563640503048,0.06767920633366903,-0.15710433082056224,-27.727970123291016,-146.3702850341797,1139.1337890625,-66.88137817382812,-111.59182739257812,1140.49365234375,-106.18035888671875,-69.14089965820312,1144.126708984375,-67.68331909179688,-0.5814033150672913,1173.3023681640625
25,-73.90416717529297,126.11290740966797,1235.5216064453125,0.023081340583375534,-0.1791917184577783,0.687538914731573,-0.7033120363556657,-13.246857643127441,126.2589111328125,1116.778564453125,-0.44043627080704595,0.8813252108252355,0.06789163353427834,-0.15707479179513167,-27.73017120361328,-146.3711395263672,1139.150634765625,-66.88511657714844,-111.59565734863281,1140.5333251953125,-106.1797103881836,-69.14106750488281,1144.13525390625,-67.68324279785156,-0.5827968120574951,1173.31494140625
26,-73.88937377929688,126.1220932006836,1235.510986328125,0.02315281524365137,-0.1790338009620843,0.6875676013648643,-0.703321860041851,-13.243110656738281,126.26078033447266,1116.7777099609375,-0.44043145422062013,0.8813491599910398,0.06796680948405198,-0.15692133419250812,-27.72842788696289,-146.3741912841797,1139.1669921875,-66.88569641113281,-111.5955810546875,1140.537353515625,-106.1861801147461,-69.14459991455078,1144.1668701171875,-67.68031311035156,-0.5818701982498169,1173.31787109375
27,-73.88884735107422,126.12215423583984,1235.523193359375,0.02313116858086097,-0.1790550455977433,0.6875587156120464,-0.7033258507064751,-13.244175910949707,126.2624740600586,1116.791259765625,-0.44042447259711637,0.8813555493584251,0.06793228465627327,-0.1569199931622473,-27.725866317749023,-146.37350463867188,1139.174560546875,-66.88948059082031,-111.5965576171875,1140.564208984375,-106.18940734863281,-69.14441680908203,1144.1676025390625,-67.67603302001953,-0.5816320776939392,1173.3316650390625
28,-73.9132308959961,126.10118865966797,1235.5858154296875,0.023127059139588048,-0.1792235756312601,0.6875413266209595,-0.7033000591936497,-13.245903968811035,126.26757049560547,1116.8037109375,-0.4404170080047601,0.8813788834122109,0.06786352305211918,-0.15683961608641475,-27.727542877197266,-146.37767028808594,1139.1932373046875,-66.88522338867188,-111.59565734863281,1140.5543212890625,-106.19046020507812,-69.14481353759766,1144.1865234375,-67.6870346069336,-0.5812661647796631,1173.366943359375
29,-73.91210174560547,126.12273406982422,1235.544677734375,0.02300654755336701,-0.17915728770242811,0.6875461762408722,-0.7033161597527385,-13.24950885772705,126.26485443115234,1116.8167724609375,-0.4404210870807766,0.8813464334615815,0.0678487793750658,-0.15701679342175753,-27.734722137451172,-146.38243103027344,1139.228271484375,-66.89019775390625,-111.59520721435547,1140.576171875,-106.19702911376953,-69.1456527709961,1144.1947021484375,-67.68684387207031,-0.5822188258171082,1173.3582763671875
30,-73.94493103027344,126.10982513427734,1235.5667724609375,0.022816900259236366,-0.17945938100384162,0.6874980038168039,-0.7032924102961642,-13.249504089355469,126.26531982421875,1116.8232421875,-0.4404372388938434,0.8813259461770032,0.06798972742993459,-0.15702551434330891,-27.733531951904297,-146.38333129882812,1139.2391357421875,-66.88752746582031,-111.59274291992188,1140.5587158203125,-106.1873779296875,-69.14439392089844,1144.1629638671875,-67.69033813476562,-0.5822727084159851,1173.3646240234375
31,-73.95496368408203,126.11190795898438,1235.557861328125,0.02264016236474336,-0.179600668545528,0.6874587060500265,-0.7033004694880567,-13.250876426696777,126.26278686523438,1116.828857421875,-0.44040452766720045,0.8813393729824442,0.0678273366944004,-0.15711210659298852,-27.740686416625977,-146.3900909423828,1139.2587890625,-66.88998413085938,-111.59919738769531,1140.566162109375,-106.18006896972656,-69.14567565917969,1144.14501953125,-67.69078826904297,-0.5771584510803223,1173.365478515625
32,-73.95167541503906,126.11670684814453,1235.547607421875,0.02269891882589202,-0.17952896677697625,0.6874811436650906,-0.7032949497025172,-13.252166748046875,126.26411437988281,1116.8284912109375,-0.4404272668682641,0.881316777119113,0.06798552040946627,-0.1571067470924932,-27.73715591430664,-146.3859100341797,1139.2584228515625,-66.8851547241211,-111.59170532226562,1140.5391845703125,-106.18533325195312,-69.1440658569336,1144.15625,-67.68950653076172,-0.5776910781860352,1173.355224609375
33,-73.94104766845703,126.12620544433594,1235.5113525390625,0.022723438754312764,-0.17942234646221686,0.687502652336831,-0.7033003412134773,-13.252775192260742,126.26338958740234,1116.8232421875,-0.4404182372660342,0.8813256302717437,0.06774376694356149,-0.15718680526650247,-27.733304977416992,-146.38510131835938,1139.2431640625,-66.8837661743164,-111.5926742553711,1140.53759765625,-106.18718719482422,-69.14737701416016,1144.1448974609375,-67.68370056152344,-0.5766310691833496,1173.33349609375
34,-73.95458984375,126.11494445800781,1235.5384521484375,0.022647334867655407,-0.1795859208597379,0.6874671991247097,-0.7032957026599687,-13.255023002624512,126.26227569580078,1116.82373046875,-0.4404098091177962,0.8813197672911547,0.06780443264240434,-0.15721713242752164,-27.737977981567383,-146.38291931152344,1139.2451171875,-66.88534545898438,-111.59699249267578,1140.545654296875,-106.18383026123047,-69.14826202392578,1144.1290283203125,-67.68461608886719,-0.5756983160972595,1173.348388671875
35,-73.95771789550781,126.1094970703125,1235.5472412109375,0.02267933983971279,-0.17961773004401033,0.687464949331474,-0.7032887472716636,-13.254921913146973,126.2619400024414,1116.8143310546875,-0.44039485107295834,0.8813250330930282,0.0676978043480985,-0.15727545415113617,-27.737293243408203,-146.38314819335938,1139.234619140625,-66.88197326660156,-111.59004211425781,1140.5220947265625,-106.18196105957031,-69.1445541381836,1144.1273193359375,-67.68832397460938,-0.5764679312705994,1173.34423828125
36,-73.94792938232422,126.11459350585938,1235.5257568359375,0.022699323402751985,-0.179558864389947,0.6874708740821478,-0.7032973426828639,-13.253644943237305,126.26309204101562,1116.8094482421875,-0.4404050263596985,0.881341484980918,0.06778262197688333,-0.15711815861536302,-27.738523483276367,-146.37966918945312,1139.21044921875,-66.88299560546875,-111.59449768066406,1140.53662109375,-106.17774200439453,-69.14663696289062,1144.107666015625,-67.68486022949219,-0.5719484090805054,1173.3309326171875
37,-73.9366226196289,126.12049865722656,1235.5169677734375,0.022803305028747264,-0.17941919888804475,0.687500012732413,-0.7033011395149805,-13.253671646118164,126.263916015625,1116.8040771484375,-0.44039623738477823,0.8813529803842917,0.06765273245754956,-0.15713429242556723,-27.738840103149414,-146.37844848632812,1139.21826171875,-66.88128662109375,-111.5887451171875,1140.506591796875,-106.18309020996094,-69.14469909667969,1144.1392822265625,-67.6866226196289,-0.5745174288749695,1173.32373046875
38,-73.94307708740234,126.11297607421875,1235.5263671875,0.022754998571279397,-0.17952577921834764,0.6874753148452857,-0.7032996488797939,-13.250995635986328,126.2629623413086,1116.799072265625,-0.4404052927718919,0.8813511249552034,0.06783487686110347,-0.15704076579009923,-27.73894691467285,-146.3761749267578,1139.20166015625,-66.8843994140625,-111.59233856201172,1140.520263671875,-106.17900848388672,-69.14568328857422,1144.11083984375,-67.68457794189453,-0.573613703250885,1173.3258056640625
39,-73.95796203613281,126.09828186035156,1235.560302734375,0.02278251434251908,-0.1796391625631505,0.6874666514823565,-0.7032782745211735,-13.256280899047852,126.26374053955078,1116.8094482421875,-0.4404097263870271,0.8813315487909047,0.0676483289173221,-0.15721856634705403,-27.73309326171875,-146.37509155273438,1139.1947021484375,-66.8786392211914,-111.58927917480469,1140.4931640625,-106.18354797363281,-69.13966369628906,1144.109375,-67.68843078613281,-0.5733954310417175,1173.3355712890625
40,-73.94432067871094,126.11551666259766,1235.524658203125,0.02276704533004973,-0.1795097792839169,0.6874793176364377,-0.7032994302646042,-13.251249313354492,126.26537322998047,1116.7913818359375,-0.4404330763454475,0.8813572351980503,0.0678763749290526,-0.15691056991619287,-27.74037742614746,-146.37496948242188,1139.2017822265625,-66.8847885131836,-111.59169006347656,1140.5159912109375,-106.18431091308594,-69.1424331665039,1144.1136474609375,-67.68666076660156,-0.5704799890518188,1173.3248291015625
41,-73.9586181640625,126.10004425048828,1235.5482177734375,0.022751933523310543,-0.17966634592026087,0.6874583315307088,-0.7032804533567145,-13.250670433044434,126.2629623413086,1116.79345703125,-0.44039933737079634,0.8813634342645572,0.06772648940599056,-0.15703516490738426,-27.736297607421875,-146.37277221679688,1139.1900634765625,-66.87711334228516,-111.58578491210938,1140.47705078125,-106.18070983886719,-69.1401138305664,1144.0977783203125,-67.68729400634766,-0.5734058022499084,1173.32373046875
42,-73.94847869873047,126.11731719970703,1235.5,0.02263493254435476,-0.1796091871592395,0.6874515366237525,-0.703305470269037,-13.253103256225586,126.26408386230469,1116.801513671875,-0.44041762888635705,0.8813378312552499,0.06772107035797108,-0.15712986983378535,-27.740215301513672,-146.3772735595703,1139.19873046875,-66.88594818115234,-111.59326934814453,1140.512451171875,-106.17808532714844,-69.14291381835938,1144.080810546875,-67.68146514892578,-0.5752187371253967,1173.3070068359375
43,-73.97857666015625,126.08753204345703,1235.5794677734375,0.022674570850607527,-0.1798374957881419,0.6874255719268464,-0.7032712293322108,-13.250825881958008,126.2645034790039,1116.788818359375,-0.4404352360800296,0.8813302230718875,0.06789563216707943,-0.1570478393732888,-27.73790168762207,-146.3766632080078,1139.1998291015625,-66.8821792602539,-111.5873031616211,1140.477294921875,-106.18605041503906,-69.13823699951172,1144.089599609375,-67.6921157836914,-0.5739296078681946,1173.34130859375
44,-73.9592514038086,126.10669708251953,1235.5225830078125,0.022669647948134183,-0.1796866654171415,0.6874430978219784,-0.703292809994598,-13.251927375793457,126.26292419433594,1116.791748046875,-0.4404324509775631,0.8813198733711602,0.06776168919838539,-0.15717153178588048,-27.740427017211914,-146.37399291992188,1139.1893310546875,-66.88514709472656,-111.5876693725586,1140.4815673828125,-106.18362426757812,-69.14122009277344,1144.0775146484375,-67.68499755859375,-0.5730650424957275,1173.310302734375
45,-73.95448303222656,126.10313415527344,1235.529541015625,0.022792016571577065,-0.17959870588790552,0.6874680163074427,-0.703286965170193,-13.24782943725586,126.26481628417969,1116.7789306640625,-0.4404249052520441,0.8813549947941198,0.06777991354070617,-0.1569877680126694,-27.73596954345703,-146.37088012695312,1139.176025390625,-66.88636779785156,-111.58768463134766,1140.4674072265625,-106.1887435913086,-69.13816833496094,1144.09130859375,-67.68787384033203,-0.5762913823127747,1173.3087158203125
46,-73.95293426513672,126.10420227050781,1235.5189208984375,0.022787756732565462,-0.17960475492476308,0.6874685454693358,-0.7032850411759012,-13.248408317565918,126.26313781738281,1116.7781982421875,-0.4404398958127235,0.8813286041532029,0.06789248196674978,-0.15704521823423567,-27.734819412231445,-146.36769104003906,1139.1634521484375,-66.88241577148438,-111.58576965332031,1140.460693359375,-106.18415832519531,-69.13954162597656,1144.077392578125,-67.68485260009766,-0.5749633312225342,1173.2982177734375
47,-73.91011810302734,126.12940979003906,1235.463134765625,0.022886152622376688,-0.17927134082230275,0.6875061631643047,-0.7033301401113246,-13.252927780151367,126.25965118408203,1116.7965087890625,-0.440415074855003,0.8813206946271904,0.06777106951442284,-0.15721156827403016,-27.738943099975586,-146.37086486816406,1139.165283203125,-66.88946533203125,-111.59078979492188,1140.4923095703125,-106.19114685058594,-69.14408111572266,1144.101318359375,-67.67437744140625,-0.5760067701339722,1173.280029296875
48,-73.92554473876953,126.11334228515625,1235.4892578125,0.022876332388781423,-0.1794060684178019,0.6874916555013086,-0.7033102868914793,-13.247087478637695,126.25997924804688,1116.774658203125,-0.4404202723822467,0.8813281267127681,0.06779853313810857,-0.15714348743753734,-27.73598289489746,-146.37057495117188,1139.16064453125,-66.88307189941406,-111.59050750732422,1140.4620361328125,-106.18937683105469,-69.14334106445312,1144.0941162109375,-67.67730712890625,-0.5804539322853088,1173.284423828125
49,-73.9120864868164,126.1198959350586,1235.472900390625,0.022895328519420048,-0.17933762004321707,0.6874952788647193,-0.7033235837848354,-13.24949836730957,126.2573013305664,1116.78564453125,-0.44041208420437583,0.8813165754883623,0.06782346498308632,-0.15722044222654902,-27.735876083374023,-146.3720703125,1139.1484375,-66.88243103027344,-111.59123992919922,1140.477294921875,-106.18635559082031,-69.1419677734375,1144.0877685546875,-67.6737289428711,-0.5773756504058838,1173.276611328125
50,-73.93692016601562,126.11299896240234,1235.489013671875,0.022734861683934075,-0.17955295991676415,0.6874595572684796,-0.703308764177987,-13.246978759765625,126.25794982910156,1116.7752685546875,-0.44043407976133886,0.8813033400880453,0.06781667125821525,-0.1572359476515875,-27.73871612548828,-146.375732421875,1139.1695556640625,-66.87963104248047,-111.58866882324219,1140.469970703125,-106.18031311035156,-69.14202880859375,1144.0738525390625,-67.67819213867188,-0.5775185227394104,1173.28564453125
51,-73.92037963867188,126.12035369873047,1235.4593505859375,0.02284259723061217,-0.17936545769529766,0.6875013780807503,-0.7033122375407564,-13.250319480895996,126.25859069824219,1116.7823486328125,-0.4404356303575319,0.8813003389191034,0.06777654191371012,-0.15726572576011635,-27.7344913482666,-146.3717803955078,1139.1485595703125,-66.87936401367188,-111.592529296875,1140.4781494140625,-106.17945861816406,-69.1463394165039,1144.0760498046875,-67.67494201660156,-0.5830309987068176,1173.267333984375
52,-73.92321014404297,126.10436248779297,1235.496337890625,0.022925049075768693,-0.17941912306515365,0.6874966505129614,-0.7033004876557843,-13.249311447143555,126.25834655761719,1116.775390625,-0.4404634002131035,0.8812754901917584,0.06794586608026876,-0.15725413426231274,-27.72768783569336,-146.3714141845703,1139.1380615234375,-66.87779235839844,-111.59193420410156,1140.45556640625,-106.1801986694336,-69.14566802978516,1144.0830078125,-67.67506408691406,-0.5813974738121033,1173.2811279296875
53,-73.92453002929688,126.11357879638672,1235.477294921875,0.022844347202656053,-0.17942536814396917,0.6874940912778186,-0.7033040221165894,-13.24819564819336,126.25792694091797,1116.772705078125,-0.4404547330218857,0.8812868448924838,0.06797385499175071,-0.1572026724188589,-27.7280216217041,-146.3731689453125,1139.1461181640625,-66.87772369384766,-111.59300994873047,1140.47509765625,-106.17620849609375,-69.14374542236328,1144.0743408203125,-67.67461395263672,-0.5805774331092834,1173.2757568359375
54,-73.9407730102539,126.0940170288086,1235.5294189453125,0.022862876426900616,-0.1795721631440457,0.6874741585309917,-0.7032854388207973,-13.24811840057373,126.25684356689453,1116.7725830078125,-0.44044114528986916,0.8812748585233717,0.0679396732216064,-0.15732266865554057,-27.726350784301758,-146.374755859375,1139.1500244140625,-66.87347412109375,-111.58934783935547,1140.456787109375,-106.17965698242188,-69.14118194580078,1144.082275390625,-67.67974090576172,-0.5821245312690735,1173.2994384765625
55,-73.94017791748047,126.1015396118164,1235.4976806640625,0.02285116525106304,-0.17952502107378007,0.6874943952447705,-0.7032780727153055,-13.245672225952148,126.25495910644531,1116.767578125,-0.44042591985967483,0.8813066150809609,0.06789667373049428,-0.15720591918446722,-27.7221622467041,-146.37306213378906,1139.14013671875,-66.8668441772461,-111.5905990600586,1140.4456787109375,-106.17610168457031,-69.1435775756836,1144.0692138671875,-67.67745971679688,-0.579542875289917,1173.2786865234375
56,-73.93805694580078,126.10527801513672,1235.4898681640625,0.0228578918602944,-0.1794908083924725,0.6874995694588987,-0.7032815286044051,-13.243925094604492,126.25568389892578,1116.76220703125,-0.4404307634864593,0.8813201334239433,0.06787983732320572,-0.1571238132216518,-27.724863052368164,-146.37158203125,1139.14794921875,-66.86870574951172,-111.58860778808594,1140.43359375,-106.17686462402344,-69.14396667480469,1144.078369140625,-67.6783218383789,-0.5811606049537659,1173.274169921875
