,toolx,tooly,toolz,tool_qx,tool_qy,tool_qz,tool_qw,refx,refy,refz,ref_qx,ref_qy,ref_qz,ref_qw,fid1x,fid1y,fid1z,fid2x,fid2y,fid2z,fid3x,fid3y,fid3z,fid4x,fid4y,fid4z,IMD12,IMD13,IMD14,IMD23,IMD24,IMD34,IMD12_abs_e,IMD13_abs_e,IMD14_abs_e,IMD23_abs_e,IMD24_abs_e,IMD34_abs_e,IMD_abs_e_RMS
10,-181.13580322265625,-42.0149040222168,1233.459716796875,0.2715801064691155,-0.144998107508979,0.6837032476820267,-0.6616416429594555,113.54586791992188,40.73527526855469,1414.9476318359375,0.17559202562077147,0.9840686778681722,-0.020108548606503057,0.01928533251260708,-181.15589904785156,-41.98564147949219,1233.478515625,-218.979736328125,-16.8549747467041,1259.103759765625,-257.3460693359375,14.438061714172363,1288.638427734375,-216.3258514404297,78.67032623291016,1324.3553466796875,52.14255665294616,109.68679152262709,155.09154238208706,57.65003253626501,115.71471741764952,84.16733559015674,0.06121194372861538,0.0020594015555843725,0.008223372315484312,0.06604344823480801,0.05450214278577903,0.03159698872030958,0.044998809912444676
11,-181.0164794921875,-41.55541229248047,1232.922607421875,0.2723322103855502,-0.14581140297798614,0.6836836017276661,-0.6611739065304967,113.54351043701172,40.734840393066406,1414.9549560546875,0.17558968893382035,0.9840683213990775,-0.020157026704554035,0.01927418567301975,-181.034912109375,-41.52699279785156,1232.9478759765625,-218.87159729003906,-16.466798782348633,1258.6077880859375,-257.26446533203125,14.738530158996582,1288.2310791015625,-216.2678680419922,78.89572143554688,1324.0933837890625,52.13500895766857,109.69496982949308,155.08221974645252,57.6656244345259,115.71150726223735,84.16038901619089,0.06875963900620974,0.010237708421570346,0.01754600795001693,0.08163534649570181,0.05129198737360241,0.038543562686157884,0.051512724990563086
12,-180.9564208984375,-41.32607650756836,1232.666748046875,0.272744374913308,-0.14618814331259475,0.6836627387668728,-0.6609423517446463,113.54319763183594,40.73272705078125,1414.9490966796875,0.1755995306484944,0.9840643400837169,-0.020204192856013044,0.019338304027612285,-180.97108459472656,-41.299503326416016,1232.695068359375,-218.81503295898438,-16.27981185913086,1258.3692626953125,-257.2192077636719,14.893267631530762,1288.0535888671875,-216.23281860351562,79.00791931152344,1323.9805908203125,52.12785861431715,109.70856660959899,155.08163153016125,57.68709342338514,115.7206374029926,84.1505919514201,0.07590998235762925,0.023834488527484154,0.01813422424129385,0.10310433535494212,0.06042212812884884,0.04834062745695178,0.06228618379875144
13,-180.8809356689453,-41.091854095458984,1232.3875732421875,0.27312421700785927,-0.1466616433350666,0.6836504821046637,-0.6606932289468104,113.54454040527344,40.73463821411133,1414.9617919921875,0.17559678611149784,0.98406793545418,-0.020124428601297647,0.019263293896208056,-180.8938446044922,-41.06935501098633,1232.4149169921875,-218.7458953857422,-16.085098266601562,1258.1112060546875,-257.1669921875,15.044151306152344,1287.8377685546875,-216.19493103027344,79.12015533447266,1323.851806640625,52.1276328351789,109.71787050768786,155.08832931108068,57.696441627532366,115.72542632363682,84.15138161054868,0.07613576149587686,0.03313838661635771,0.01143644332185545,0.11245253950216494,0.06521104877307948,0.04755096832836614,0.06606152207536352
14,-180.71368408203125,-40.63607406616211,1231.8826904296875,0.2736943205457305,-0.14764465378698116,0.6836544052131968,-0.6602341473611641,113.54544067382812,40.73554229736328,1414.9666748046875,0.17559519798191556,0.9840662358456745,-0.020224325998424386,0.019259972796618785,-180.7320556640625,-40.605979919433594,1231.9141845703125,-218.60586547851562,-15.700541496276855,1257.6451416015625,-257.0440979003906,15.342281341552734,1287.4053955078125,-216.11700439453125,79.3521728515625,1323.6055908203125,52.122821131007974,109.6950783750886,155.07858328276694,57.67865527232258,115.72378232466572,84.15905972991692,0.080947465666803,0.01034625401709377,0.02118247163559772,0.09466618429237883,0.06356704980197492,0.03987284896012966,0.06013946933013306
15,-180.62765502929688,-40.40280532836914,1231.6253662109375,0.2740465719873955,-0.1480706042123813,0.6836616100444947,-0.6599851327882372,113.54633331298828,40.73588943481445,1414.9560546875,0.1755956241304297,0.9840664113644754,-0.020208878422239215,0.019263334171504238,-180.6427459716797,-40.37635040283203,1231.6492919921875,-218.53009033203125,-15.504487991333008,1257.4210205078125,-256.9783630371094,15.499303817749023,1287.2020263671875,-216.07550048828125,79.46485900878906,1323.482421875,52.13676623247245,109.70561272732205,155.0829433237172,57.675064720735996,115.71218877684096,84.14810463575289,0.06700236420232386,0.02088060625054311,0.01682243068535172,0.09107563270579533,0.05197350197721562,0.050827943124161834,0.05595802933601834
16,-180.42092895507812,-39.943538665771484,1231.10546875,0.27455497266069984,-0.14932430725310566,0.6836340050393046,-0.6595197990997559,113.54935455322266,40.738380432128906,1414.9669189453125,0.17559647211351426,0.9840690018703462,-0.02011065807176058,0.019226023278596342,-180.44203186035156,-39.916595458984375,1231.1251220703125,-218.35304260253906,-15.121524810791016,1256.9337158203125,-256.8294677734375,15.798611640930176,1286.734619140625,-215.97567749023438,79.69108581542969,1323.2506103515625,52.1356286554185,109.68883640542128,155.09913920667208,57.65920543010818,115.72818800493455,84.17064839218179,0.06813994125627687,0.004104284349779164,0.0006265477304623346,0.07521634207797945,0.06797273007080662,0.02828418669525945,0.051215353609983506
17,-180.31874084472656,-39.71543884277344,1230.8580322265625,0.27489903205884725,-0.14970335232295398,0.6836711943611615,-0.6592519446138642,113.5491714477539,40.73577117919922,1414.9654541015625,0.17559644411014502,0.9840670778397668,-0.020186833462938748,0.019244918355630372,-180.336181640625,-39.69108963012695,1230.884033203125,-218.25881958007812,-14.930886268615723,1256.6927490234375,-256.75860595703125,15.94605541229248,1286.552490234375,-215.92239379882812,79.80094909667969,1323.1268310546875,52.127573807764065,109.70349107985663,155.0917778940635,57.68208754736076,115.72841817135313,84.1589334373633,0.07619478891071196,0.01875895878512779,0.00798786033902843,0.09809845933055783,0.06820289648938171,0.039999141513746395,0.060685287122790366
18,-180.2055206298828,-39.48693084716797,1230.608642578125,0.2751893752369265,-0.1501988738945879,0.6836941595783566,-0.6589942353283166,113.55012512207031,40.7363395690918,1414.9600830078125,0.17559639180461853,0.9840683860263344,-0.020118313680495062,0.01925025359254374,-180.22122192382812,-39.464256286621094,1230.62890625,-218.15805053710938,-14.743359565734863,1256.4659423828125,-256.67718505859375,16.09760856628418,1286.3426513671875,-215.86631774902344,79.91161346435547,1323.0081787109375,52.133272830759985,109.71169727873179,155.09706997748734,57.68454541158712,115.72676947900669,84.15530290531726,0.07049576591479223,0.0269651576602854,0.002695776915203396,0.10055632355692268,0.0665542041429461,0.04362967355979208,0.060757200758501675
19,-180.0867156982422,-39.265201568603516,1230.3779296875,0.2753940982207066,-0.1507670449603973,0.6837176865251202,-0.6587545172155185,113.5518569946289,40.735965728759766,1414.9547119140625,0.17559862893198736,0.984066536051467,-0.020162279592120018,0.019278397820419846,-180.10693359375,-39.24249267578125,1230.4007568359375,-218.05331420898438,-14.556164741516113,1256.23974609375,-256.5934753417969,16.242170333862305,1286.133056640625,-215.8117218017578,80.02489471435547,1322.900146484375,52.124811314187646,109.70336430296473,155.0989319150235,57.68441279072141,115.73335960108342,84.16178614298077,0.07895728248713141,0.018632181893224242,0.0008338393790268128,0.10042370269120937,0.07314432621967626,0.03714643589627542,0.06244594484846315
20,-179.96412658691406,-39.04730224609375,1230.144775390625,0.27559748872206297,-0.15129811064504506,0.6837495160081795,-0.6585146204025485,113.55225372314453,40.7347297668457,1414.9537353515625,0.17559644025468296,0.9840671016604892,-0.02015202058682439,0.01928018842429367,-179.98313903808594,-39.02178955078125,1230.1668701171875,-217.9507293701172,-14.368894577026367,1256.0225830078125,-256.5082702636719,16.383386611938477,1285.9178466796875,-215.7497100830078,80.1318588256836,1322.7794189453125,52.132725185725455,109.69959271751003,155.09327427769233,57.672467851603436,115.72256488675109,84.16592806760549,0.0710434109493221,0.014860596438523999,0.006491476710209554,0.08847876357323514,0.062349611887341894,0.03300451127155668,0.05494756031273067
21,-179.8335418701172,-38.82395935058594,1229.9052734375,0.27582002853709015,-0.1518927248566366,0.6837679679846418,-0.6582653552721567,113.55480194091797,40.735504150390625,1414.9730224609375,0.17559661654378647,0.9840661543743726,-0.020258204532841842,0.01921554637041538,-179.8526611328125,-38.800201416015625,1229.927490234375,-217.839599609375,-14.182923316955566,1255.7890625,-256.4100341796875,16.530494689941406,1285.7047119140625,-215.68653869628906,80.23890686035156,1322.6693115234375,52.13289552555805,109.69783843683135,155.09810281392646,57.67095064652774,115.72849862831842,84.16380748244845,0.07087307111672914,0.013106315759841891,0.001662940476080621,0.08696155849754206,0.06828335345467451,0.035125096428600955,0.05576174690561707
22,-179.69932556152344,-38.608821868896484,1229.6767578125,0.2759918167651503,-0.1524332000392365,0.6838098399109431,-0.6580248775277726,113.55218505859375,40.733436584472656,1414.93603515625,0.17560389764416143,0.9840641676632107,-0.020147860492309266,0.019366175953799233,-179.7183074951172,-38.58198928833008,1229.697265625,-217.7247314453125,-14.00286865234375,1255.572265625,-256.3160095214844,16.67422866821289,1285.4884033203125,-215.62034606933594,80.3472900390625,1322.5484619140625,52.135756038637716,109.6955269093432,155.09504991271538,57.66581602797471,115.72463761989145,84.16557319426212,0.06801255803706141,0.010794788271695666,0.004715841687158218,0.08182693994450574,0.06442234502770816,0.0333593846149256,0.05279395459209176
23,-179.42236328125,-38.184181213378906,1229.2310791015625,0.2762783852039577,-0.15358710311971308,0.6838773577548793,-0.657565977811043,113.55410766601562,40.73299026489258,1414.9681396484375,0.17560372438280963,0.9840658189269391,-0.02017105711573157,0.01925939919553376,-179.4476318359375,-38.15086364746094,1229.2637939453125,-217.48431396484375,-13.639169692993164,1255.1199951171875,-256.1198425292969,16.956300735473633,1285.0638427734375,-215.48072814941406,80.5615234375,1322.3140869140625,52.116748430167995,109.67713028774868,155.07859910031456,57.6664624426934,115.72739915332063,84.17091339109808,0.08702016650678246,0.007601833322823381,0.021166654087977577,0.08247335466320038,0.06718387845688767,0.02801918777896617,0.0579927109381301
24,-179.2802734375,-37.96479797363281,1228.9989013671875,0.27652507232610535,-0.15413503192428174,0.6839240549083452,-0.6572854504904773,113.55258178710938,40.730712890625,1414.94287109375,0.1756127070508579,0.9840653525677887,-0.020060965422031233,0.01931622800236586,-179.29757690429688,-37.94032669067383,1229.0201416015625,-217.36203002929688,-13.462910652160645,1254.9031982421875,-256.0208740234375,17.09760284423828,1284.862548828125,-215.41354370117188,80.66559600830078,1322.2130126953125,52.134241230592266,109.69964654992796,155.10202828991123,57.67160385890094,115.73497088958693,84.17186098632945,0.06952736608251087,0.014914428856457107,0.002262535508691599,0.08761477087073644,0.07475561472318759,0.02707159254759972,0.056360794618023936
25,-179.1429443359375,-37.75395202636719,1228.7864990234375,0.2767561261805707,-0.1544835166759788,0.6840034823709193,-0.6570236873974957,113.55243682861328,40.7330207824707,1414.9488525390625,0.17560234114866652,0.9840647090189055,-0.020186375770099473,0.01931259899424105,-179.15516662597656,-37.727840423583984,1228.80224609375,-217.2411346435547,-13.286062240600586,1254.7156982421875,-255.92098999023438,17.239580154418945,1284.6800537109375,-215.34165954589844,80.76848602294922,1322.08984375,52.14833154408209,109.71207019236721,155.09164235264677,57.6698244485475,115.71145810858546,84.15519194280249,0.05543705259268705,0.027338071295702093,0.008123401755767645,0.08583536051730078,0.0512428337217159,0.0437406360745598,0.05130530668717801
26,-178.9924774169922,-37.54287338256836,1228.5599365234375,0.2768913394166024,-0.1550855811195844,0.6840506676896253,-0.65677570959823,113.55223083496094,40.7347526550293,1414.95654296875,0.17560054611706996,0.9840662367019658,-0.02019167071478663,0.01924542595950923,-179.01007080078125,-37.51886749267578,1228.588134765625,-217.1038818359375,-13.105380058288574,1254.465087890625,-255.81893920898438,17.375551223754883,1284.47119140625,-215.27008056640625,80.87366485595703,1321.9720458984375,52.122677511085534,109.70832006672411,155.08750717767796,57.691499264704234,115.7264580360018,84.15779500264998,0.08109108558924305,0.0235879456526078,0.012258576724576642,0.10751017667403318,0.0662427611380565,0.04113757622707226,0.06444800192788275
27,-178.84237670898438,-37.34015655517578,1228.354248046875,0.27695717645076157,-0.1557727324308495,0.6840735099266034,-0.6565615060755129,113.55316162109375,40.73514175415039,1414.95849609375,0.17559675618316928,0.9840665998628898,-0.020199524067523407,0.019253194012565006,-178.86346435546875,-37.314186096191406,1228.371337890625,-216.980224609375,-12.93537712097168,1254.276611328125,-255.70721435546875,17.514312744140625,1284.2421875,-215.20065307617188,80.97718048095703,1321.8741455078125,52.137289258031664,109.69356423792688,155.10001200228865,57.66193807866691,115.72450897433691,84.16936112122896,0.06647933864311284,0.008832116855373329,0.00024624788611049553,0.07794899063670613,0.06429369947316843,0.029571457648088995,0.050960385649466616
